Filename,mag_news_uni_keywords_percentage,mag_news_n_uni_keywords_percentage,mag_news_v_uni_keywords_percentage,mag_news_v_n_uni_keywords_percentage,mag_news_adj_uni_keywords_percentage,mag_news_bi_keywords_percentage,mag_news_tri_keywords_percentage,mag_news_quad_keywords_percentage,mag_news_n_bi_keywords_percentage,mag_news_adj_bi_keywords_percentage,mag_news_v_bi_keywords_percentage,mag_news_v_n_bi_keywords_percentage,mag_news_a_n_bi_keywords_percentage,mag_news_n_tri_keywords_percentage,mag_news_adj_tri_keywords_percentage,mag_news_v_tri_keywords_percentage,mag_news_v_n_tri_keywords_percentage,mag_news_a_n_tri_keywords_percentage,mag_news_n_quad_keywords_percentage,mag_news_adj_quad_keywords_percentage,mag_news_v_quad_keywords_percentage,mag_news_v_n_quad_keywords_percentage,mag_news_a_n_quad_keywords_percentage,source_similarity_lsa,source_similarity_lda,source_similarity_word2vec
ex1.txt,0.15517241379310345,0.0,0.18181818181818182,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.034782608695652174,0.034782608695652174,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043194551226123,0.8380684590859231,0.5470865112952056
ex2.txt,0.20224719101123595,0.0,0.045454545454545456,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293694521085416,0.9463404499297103,0.5201306321015463
reference.txt,0.18888888888888888,0.12903225806451613,0.18181818181818182,0.14285714285714285,0.0,0.0,0.0,0.0,0.0449438202247191,0.0,0.02247191011235955,0.06741573033707865,0.02247191011235955,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
